Mag X,Mag Y,Mag Z
-30.00,276.00,298.50
-19.50,286.50,295.50
30.00,268.50,288.00
94.50,279.00,268.50
91.50,268.50,276.00
133.50,274.50,261.00
211.50,265.50,195.00
250.50,258.00,138.00
273.00,252.00,70.50
288.00,243.00,22.50
285.00,238.50,-52.50
265.50,237.00,-96.00
229.50,229.50,-180.00
168.00,,-246.00
64.50,220.50,-289.50
-58.50,223.50,-295.50
-142.50,232.50,-267.00
-145.50,223.50,-270.00
-216.00,223.50,-231.00
-259.50,226.50,-178.50
-298.50,235.50,-117.00
-309.00,244.50,-82.50
-325.50,241.50,-49.50
-318.00,250.50,37.50
-313.50,261.00,90.00
-294.00,264.00,130.50
-268.50,273.00,168.00
-265.50,265.50,184.50
-214.50,270.00,
-141.00,283.50,270.00
-103.50,285.00,282.00
-43.50,282.00,295.50
-3.00,283.50,295.50
-1.50,280.50,294.00
42.00,282.00,286.50
118.50,280.50,262.50
171.00,279.00,232.50
172.50,268.50,234.00
210.00,270.00,202.50
246.00,258.00,159.00
268.50,265.50,105.00
262.50,270.00,111.00
271.50,259.50,90.00
283.50,249.00,34.50
283.50,253.50,-1.50
286.50,244.50,-43.50
276.00,237.00,-96.00
246.00,231.00,-150.00
211.50,226.50,-205.50
157.50,222.00,-243.00
120.00,222.00,-270.00
55.50,222.00,-283.50
6.00,217.50,-300.00
6.00,219.00,-298.50
6.00,213.00,-295.50
3.00,,-297.00
6.00,219.00,-297.00
-1.50,216.00,-295.50
10.50,216.00,-298.50
-1.50,,
-60.00,,-294.00
-94.50,220.50,-295.50
-123.00,214.50,-282.00
-169.50,219.00,-259.50
-205.50,226.50,-235.50
-220.50,222.00,-225.00
-256.50,231.00,-190.50
-261.00,240.00,-177.00
-285.00,237.00,-142.50
-303.00,243.00,-100.50
-312.00,,
-322.50,244.50,-28.50
-324.00,250.50,-15.00
-327.00,252.00,
-321.00,247.50,21.00
-324.00,250.50,25.50
-325.50,252.00,22.50
-325.50,249.00,34.50
-319.50,250.50,45.00
-318.00,258.00,51.00
-316.50,255.00,49.50
-310.50,,90.00
-294.00,264.00,133.50
-264.00,,172.50
-246.00,271.50,196.50
-232.50,274.50,214.50
-208.50,274.50,226.50
-180.00,276.00,
-156.00,,264.00
-165.00,274.50,264.00
-117.00,271.50,276.00
-81.00,285.00,289.50
-60.00,279.00,291.00
-18.00,274.50,298.50
21.00,282.00,289.50
37.50,282.00,285.00
58.50,279.00,279.00
91.50,273.00,273.00
88.50,273.00,271.50
87.00,274.50,279.00
27.00,280.50,289.50
25.50,283.50,291.00
22.50,273.00,291.00
19.50,280.50,292.50
22.50,276.00,286.50
-13.50,274.50,297.00
-46.50,280.50,297.00
-60.00,282.00,291.00
-60.00,280.50,298.50
-57.00,273.00,301.50
-58.50,276.00,295.50
-55.50,279.00,292.50
-57.00,285.00,298.50
-63.00,,298.50
-52.50,280.50,292.50
-60.00,276.00,298.50
-54.00,277.50,295.50
-55.50,280.50,291.00
-57.00,274.50,292.50
-60.00,277.50,292.50
-57.00,,288.00
-54.00,283.50,294.00
-57.00,,289.50
-57.00,285.00,292.50
-58.50,282.00,294.00
-58.50,276.00,294.00
-57.00,,294.00
-28.50,279.00,291.00
42.00,274.50,289.50
63.00,280.50,291.00
57.00,,288.00
90.00,276.00,283.50
177.00,274.50,225.00
214.50,265.50,192.00
243.00,,156.00
271.50,258.00,102.00
274.50,258.00,72.00
279.00,247.50,33.00
279.00,,-30.00
271.50,241.50,-72.00
270.00,240.00,-111.00
223.50,231.00,-180.00
178.50,223.50,-231.00
126.00,219.00,-264.00
60.00,223.50,-286.50
-7.50,223.50,-298.50
-51.00,,-294.00
-84.00,,-289.50
-88.50,219.00,-283.50
-138.00,222.00,-276.00
-198.00,229.50,-240.00
-229.50,231.00,-214.50
-232.50,,-214.50
-246.00,229.50,-202.50
-267.00,238.50,-178.50
-288.00,237.00,-136.50
-301.50,241.50,-99.00
-312.00,241.50,-66.00
-319.50,253.50,-34.50
-321.00,247.50,-19.50
-325.50,247.50,0.00
-319.50,255.00,
-313.50,253.50,64.50
-306.00,262.50,90.00
-307.50,261.00,112.50
-294.00,265.50,129.00
-286.50,261.00,142.50
-277.50,265.50,163.50
-261.00,274.50,184.50
-253.50,274.50,181.50
-264.00,271.50,181.50
-240.00,271.50,204.00
-223.50,271.50,220.50
-214.50,276.00,231.00
-216.00,270.00,228.00
-169.50,277.50,247.50
-127.50,280.50,274.50
-75.00,279.00,286.50
-70.50,282.00,288.00
-43.50,279.00,291.00
-12.00,282.00,291.00
-1.50,277.50,297.00
6.00,,291.00
70.50,274.50,279.00
78.00,277.50,277.50
109.50,277.50,262.50
123.00,,
124.50,,264.00
183.00,265.50,222.00
208.50,268.50,199.50
225.00,267.00,178.50
220.50,271.50,174.00
229.50,262.50,165.00
226.50,268.50,165.00
241.50,264.00,148.50
247.50,270.00,141.00
262.50,262.50,114.00
261.00,255.00,106.50
261.00,258.00,105.00
273.00,259.50,69.00
280.50,255.00,48.00
282.00,250.50,12.00
286.50,246.00,-6.00
282.00,,-28.50
279.00,235.50,-73.50
271.50,241.50,-103.50
256.50,240.00,-124.50
243.00,229.50,-160.50
219.00,232.50,-199.50
198.00,,-214.50
177.00,226.50,-229.50
166.50,226.50,-240.00
282.00,243.00,-31.50
285.00,240.00,-25.50
286.50,235.50,-27.00
285.00,240.00,
291.00,243.00,-31.50
283.50,243.00,-21.00
288.00,246.00,-28.50
286.50,244.50,-25.50
286.50,243.00,-28.50
286.50,243.00,-30.00
280.50,252.00,-25.50
282.00,243.00,-3.00
288.00,256.50,42.00
283.50,255.00,57.00
273.00,256.50,81.00
255.00,259.50,117.00
258.00,258.00,123.00
255.00,259.50,121.50
256.50,264.00,120.00
261.00,261.00,121.50
240.00,259.50,
204.00,270.00,196.50
195.00,270.00,216.00
163.50,276.00,238.50
124.50,279.00,259.50
75.00,279.00,279.00
36.00,277.50,288.00
7.50,276.00,295.50
4.50,280.50,297.00
4.50,279.00,291.00
-4.50,285.00,285.00
1.50,,294.00
6.00,286.50,294.00
6.00,279.00,295.50
3.00,277.50,292.50
0.00,282.00,291.00
3.00,285.00,289.50
-1.50,280.50,291.00
0.00,,291.00
-82.50,282.00,283.50
-126.00,279.00,280.50
-159.00,285.00,264.00
-196.50,273.00,241.50
-247.50,270.00,208.50
-252.00,271.50,193.50
-274.50,268.50,159.00
-307.50,259.50,73.50
-321.00,249.00,24.00
-319.50,246.00,-36.00
-301.50,241.50,-115.50
-276.00,234.00,-159.00
-238.50,232.50,-217.50
-165.00,217.50,-262.50
-111.00,211.50,-288.00
-52.50,217.50,-294.00
-13.50,211.50,-297.00
12.00,,-292.50
93.00,216.00,-277.50
99.00,216.00,-276.00
132.00,223.50,-264.00
169.50,220.50,-237.00
226.50,228.00,-177.00
256.50,235.50,-118.50
267.00,238.50,-97.50
282.00,235.50,-63.00
282.00,247.50,15.00
273.00,253.50,67.50
262.50,259.50,103.50
256.50,259.50,123.00
225.00,262.50,175.50
175.50,,225.00
124.50,276.00,250.50
84.00,,277.50
46.50,283.50,288.00
22.50,,286.50
-1.50,279.00,303.00
-37.50,274.50,292.50
-37.50,283.50,291.00
-42.00,283.50,295.50
-36.00,279.00,294.00
42.00,273.00,282.00
99.00,280.50,270.00
108.00,277.50,268.50
135.00,276.00,252.00
184.50,274.50,217.50
184.50,265.50,214.50
202.50,267.00,201.00
235.50,268.50,163.50
265.50,264.00,111.00
262.50,258.00,106.50
261.00,256.50,109.50
267.00,256.50,114.00
279.00,256.50,55.50
291.00,244.50,-7.50
288.00,237.00,-51.00
277.50,241.50,-61.50
270.00,,-91.50
247.50,231.00,-141.00
232.50,229.50,-160.50
223.50,226.50,-195.00
193.50,225.00,-228.00
132.00,225.00,-264.00
100.50,220.50,-274.50
67.50,217.50,-289.50
48.00,214.50,-295.50
18.00,220.50,-295.50
-18.00,214.50,-298.50
-61.50,213.00,-295.50
-114.00,220.50,-285.00
-109.50,223.50,-279.00
-108.00,225.00,-283.50
-108.00,220.50,-283.50
-108.00,219.00,-288.00
-109.50,,-286.50
-111.00,217.50,-286.50
-106.50,,
-106.50,208.50,-288.00
-109.50,225.00,-285.00
-127.50,220.50,-282.00
-193.50,225.00,-249.00
-216.00,223.50,-238.50
-240.00,232.50,-214.50
-238.50,223.50,-213.00
-243.00,222.00,-210.00
-249.00,231.00,-198.00
-247.50,234.00,-198.00
-246.00,228.00,-195.00
-249.00,226.50,-196.50
-285.00,231.00,-151.50
-304.50,,
-315.00,237.00,-69.00
-316.50,244.50,-54.00
-315.00,246.00,-63.00
-322.50,238.50,-43.50
-325.50,243.00,-1.50
-318.00,256.50,28.50
-322.50,253.50,63.00
-310.50,259.50,96.00
-300.00,264.00,118.50
-289.50,262.50,132.00
-279.00,270.00,154.50
-270.00,265.50,162.00
-271.50,270.00,166.50
-262.50,268.50,175.50
-229.50,277.50,210.00
-187.50,276.00,241.50
-172.50,276.00,256.50
-153.00,277.50,267.00
-123.00,283.50,273.00
-93.00,280.50,285.00
-84.00,283.50,289.50
-85.50,288.00,288.00
-78.00,279.00,288.00
-85.50,274.50,288.00
-51.00,,294.00
-15.00,280.50,295.50
10.50,276.00,294.00
12.00,280.50,289.50
43.50,285.00,289.50
69.00,285.00,285.00
99.00,271.50,267.00
129.00,268.50,256.50
145.50,268.50,249.00
159.00,273.00,235.50
175.50,273.00,225.00
190.50,271.50,208.50
207.00,,202.50
225.00,265.50,181.50
244.50,264.00,156.00
246.00,262.50,145.50
265.50,253.50,114.00
274.50,255.00,76.50
283.50,247.50,34.50
283.50,238.50,6.00
280.50,244.50,-21.00
285.00,,-63.00
273.00,237.00,-73.50
265.50,232.50,-102.00
255.00,232.50,-145.50
237.00,,-166.50
222.00,223.50,-192.00
202.50,225.00,-204.00
192.00,228.00,-219.00
156.00,219.00,-252.00
120.00,217.50,-267.00
94.50,216.00,-288.00
63.00,,-295.50
33.00,211.50,-297.00
-1.50,211.50,-300.00
33.00,214.50,-298.50
37.50,216.00,-301.50
43.50,214.50,-298.50
85.50,214.50,-294.00
100.50,214.50,-283.50
121.50,214.50,-280.50
139.50,214.50,-268.50
151.50,214.50,-259.50
169.50,216.00,-246.00
180.00,,
205.50,217.50,-226.50
205.50,220.50,-210.00
228.00,217.50,
228.00,226.50,-178.50
229.50,226.50,-181.50
229.50,229.50,-181.50
250.50,231.00,-151.50
265.50,234.00,-91.50
285.00,,-15.00
277.50,250.50,58.50
259.50,258.00,117.00
258.00,259.50,121.50
258.00,255.00,123.00
250.50,,135.00
238.50,265.50,165.00
193.50,262.50,214.50
144.00,273.00,246.00
100.50,,274.50
61.50,279.00,288.00
37.50,273.00,294.00
16.50,276.00,301.50
-19.50,274.50,297.00
-18.00,277.50,292.50
-18.00,279.00,292.50
-27.00,279.00,288.00
-60.00,280.50,289.50
-105.00,273.00,280.50
-138.00,279.00,268.50
-165.00,280.50,262.50
-177.00,277.50,247.50
-201.00,270.00,240.00
-190.50,274.50,244.50
-204.00,279.00,243.00
-211.50,282.00,226.50
-232.50,277.50,208.50
-258.00,268.50,174.00
-279.00,274.50,147.00
-297.00,268.50,112.50
-309.00,268.50,84.00
-312.00,259.50,73.50
-313.50,265.50,66.00
-310.50,268.50,66.00
-310.50,265.50,60.00
-321.00,,45.00
-318.00,255.00,12.00
-315.00,250.50,-13.50
-312.00,246.00,-55.50
-313.50,247.50,-67.50
-309.00,244.50,-93.00
-303.00,241.50,-102.00
-301.50,240.00,-112.50
-292.50,240.00,-124.50
-276.00,240.00,-142.50
-273.00,243.00,-166.50
-270.00,237.00,-174.00
-247.50,,-196.50
-235.50,229.50,-208.50
-226.50,229.50,-219.00
-205.50,223.50,-235.50
-190.50,226.50,-244.50
-166.50,222.00,-265.50
-142.50,229.50,-270.00
-141.00,,
-142.50,223.50,-271.50
-142.50,222.00,-276.00
-136.50,216.00,-274.50
-103.50,217.50,-291.00
-70.50,220.50,-291.00
-48.00,222.00,-292.50
-24.00,219.00,-298.50
3.00,217.50,-291.00
40.50,213.00,-291.00
43.50,217.50,-288.00
36.00,222.00,-294.00
57.00,,-297.00
99.00,207.00,-282.00
126.00,210.00,-270.00
144.00,214.50,-252.00
165.00,216.00,-249.00
181.50,223.50,-237.00
192.00,226.50,-225.00
205.50,217.50,-210.00
225.00,223.50,-198.00
234.00,226.50,-175.50
252.00,234.00,-147.00
267.00,231.00,-108.00
270.00,,-115.50
270.00,241.50,-112.50
270.00,,
270.00,243.00,-91.50
277.50,241.50,-61.50
271.50,241.50,-39.00
280.50,253.50,-31.50
282.00,247.50,-18.00
282.00,252.00,19.50
277.50,258.00,52.50
268.50,258.00,70.50
270.00,262.50,106.50
249.00,264.00,136.50
219.00,268.50,175.50
202.50,270.00,195.00
183.00,277.50,213.00
165.00,282.00,229.50
147.00,279.00,246.00
129.00,276.00,256.50
102.00,280.50,264.00
66.00,291.00,285.00
42.00,283.50,282.00
16.50,286.50,286.50
1.50,285.00,295.50
-9.00,282.00,285.00
-7.50,277.50,297.00
-10.50,285.00,288.00
-30.00,282.00,283.50
-33.00,286.50,292.50
-40.50,283.50,280.50
-42.00,286.50,292.50
-48.00,,285.00
-42.00,,292.50
-46.50,285.00,289.50
-33.00,282.00,289.50
-9.00,283.50,292.50
12.00,282.00,292.50
27.00,277.50,288.00
42.00,280.50,286.50
67.50,277.50,283.50
87.00,273.00,276.00
112.50,279.00,273.00
151.50,276.00,249.00
163.50,271.50,240.00
211.50,270.00,205.50
225.00,271.50,184.50
225.00,268.50,189.00
222.00,265.50,187.50
243.00,264.00,154.50
264.00,261.00,124.50
267.00,259.50,105.00
276.00,258.00,84.00
280.50,252.00,54.00
286.50,247.50,15.00
282.00,247.50,-16.50
288.00,244.50,-21.00
283.50,241.50,-21.00
282.00,237.00,-54.00
279.00,232.50,-76.50
271.50,232.50,-103.50
265.50,226.50,-114.00
261.00,228.00,-135.00
255.00,232.50,-159.00
226.50,228.00,-180.00
219.00,231.00,-204.00
193.50,231.00,-223.50
177.00,225.00,-229.50
162.00,225.00,-243.00
147.00,222.00,-258.00
132.00,,-265.50
129.00,222.00,-261.00
132.00,225.00,-265.50
70.50,220.50,-286.50
48.00,220.50,-292.50
10.50,229.50,-297.00
-12.00,222.00,-294.00
-48.00,,-295.50
-76.50,,-291.00
-112.50,220.50,-283.50
-144.00,,-265.50
-174.00,223.50,-255.00
-207.00,228.00,-232.50
-235.50,232.50,-213.00
-249.00,226.50,-192.00
-264.00,240.00,-184.50
-289.50,235.50,-151.50
-286.50,,
-292.50,237.00,-150.00
-289.50,231.00,-151.50
-303.00,244.50,-103.50
-312.00,252.00,-79.50
-316.50,243.00,-55.50
-312.00,,-42.00
-319.50,256.50,0.00
-319.50,,52.50
-310.50,256.50,76.50
-303.00,259.50,91.50
-295.50,267.00,132.00
-265.50,267.00,187.50
-244.50,274.50,205.50
-243.00,268.50,199.50
-241.50,271.50,210.00
-231.00,276.00,217.50
-220.50,277.50,228.00
-210.00,276.00,235.50
-187.50,276.00,241.50
-184.50,277.50,250.50
-166.50,276.00,259.50
-154.50,280.50,264.00
-151.50,283.50,271.50
-141.00,279.00,273.00
-139.50,283.50,273.00
-121.50,280.50,274.50
-115.50,279.00,280.50
-108.00,279.00,282.00
-93.00,288.00,280.50
-84.00,280.50,283.50
-66.00,282.00,295.50
-54.00,285.00,292.50
-51.00,285.00,288.00
-40.50,283.50,286.50
-28.50,280.50,295.50
-24.00,279.00,304.50
-15.00,280.50,291.00
-12.00,282.00,291.00
1.50,280.50,292.50
7.50,279.00,297.00
3.00,,295.50
7.50,276.00,294.00
3.00,285.00,295.50
10.50,,288.00
13.50,,291.00
19.50,,291.00
37.50,288.00,297.00
40.50,273.00,291.00
54.00,282.00,288.00
49.50,279.00,282.00
43.50,282.00,288.00
58.50,276.00,283.50
42.00,,280.50
46.50,282.00,289.50
46.50,276.00,288.00
48.00,276.00,289.50
42.00,,292.50
69.00,277.50,280.50
93.00,,274.50
115.50,,270.00
129.00,271.50,258.00
153.00,276.00,244.50
168.00,,235.50
174.00,274.50,223.50
195.00,273.00,211.50
202.50,268.50,193.50
223.50,270.00,190.50
234.00,,166.50
228.00,258.00,168.00
234.00,267.00,168.00
247.50,264.00,142.50
256.50,264.00,126.00
256.50,250.50,111.00
270.00,253.50,85.50
273.00,256.50,67.50
276.00,253.50,42.00
286.50,249.00,28.50
285.00,246.00,27.00
280.50,,
289.50,246.00,-13.50
282.00,246.00,-54.00
271.50,243.00,-78.00
267.00,238.50,-108.00
253.50,235.50,-117.00
253.50,240.00,-133.50
255.00,231.00,-135.00
252.00,231.00,-135.00
246.00,,-153.00
214.50,,-193.50
198.00,231.00,-214.50
168.00,223.50,-232.50
129.00,231.00,-256.50
115.50,217.50,
73.50,222.00,-285.00
24.00,219.00,-300.00
-18.00,,-300.00
-54.00,216.00,-292.50
-79.50,225.00,-283.50
-84.00,214.50,-289.50
-81.00,211.50,-294.00
-88.50,217.50,-294.00
277.50,256.50,61.50
270.00,253.50,61.50
273.00,262.50,60.00
271.50,259.50,54.00
277.50,258.00,61.50
276.00,252.00,67.50
279.00,261.00,72.00
274.50,249.00,66.00
277.50,255.00,64.50
277.50,256.50,81.00
258.00,265.50,118.50
252.00,264.00,141.00
235.50,265.50,159.00
225.00,267.00,178.50
216.00,267.00,190.50
202.50,276.00,201.00
192.00,270.00,214.50
177.00,271.50,226.50
156.00,271.50,241.50
112.50,277.50,261.00
61.50,277.50,282.00
27.00,277.50,286.50
39.00,279.00,289.50
34.50,279.00,289.50
34.50,282.00,286.50
30.00,270.00,294.00
33.00,285.00,292.50
34.50,273.00,288.00
31.50,276.00,289.50
34.50,274.50,294.00
28.50,276.00,285.00
4.50,279.00,282.00
-55.50,285.00,286.50
-97.50,291.00,285.00
-99.00,279.00,286.50
-103.50,279.00,280.50
-106.50,279.00,285.00
-103.50,279.00,291.00
-97.50,279.00,276.00
-99.00,285.00,285.00
-91.50,,285.00
-96.00,,277.50
-93.00,283.50,280.50
-129.00,286.50,270.00
-151.50,,255.00
-192.00,277.50,238.50
-204.00,279.00,240.00
-205.50,283.50,237.00
-222.00,280.50,219.00
-243.00,,189.00
-267.00,267.00,163.50
-274.50,265.50,156.00
-279.00,264.00,156.00
-289.50,268.50,141.00
-294.00,264.00,127.50
-300.00,265.50,115.50
-313.50,,73.50
-316.50,258.00,55.50
-321.00,250.50,12.00
-325.50,247.50,-19.50
-331.50,249.00,-21.00
-322.50,252.00,54.00
-304.50,,106.50
-301.50,,121.50
-273.00,,159.00
-252.00,271.50,189.00
-261.00,,
-261.00,276.00,186.00
-255.00,274.50,177.00
-283.50,271.50,148.50
-301.50,264.00,99.00
-309.00,262.50,94.50
-315.00,264.00,75.00
-313.50,253.50,67.50
-309.00,262.50,70.50
-312.00,264.00,79.50
-309.00,,75.00
-313.50,249.00,75.00
-319.50,258.00,81.00
-318.00,258.00,72.00
-316.50,253.50,28.50
-316.50,246.00,19.50
-322.50,244.50,12.00
-318.00,241.50,-31.50
-316.50,238.50,-87.00
-291.00,240.00,-129.00
-283.50,237.00,-144.00
-247.50,228.00,-204.00
-235.50,222.00,-223.50
-201.00,219.00,-241.50
-175.50,214.50,-264.00
-156.00,222.00,-267.00
-139.50,217.50,-282.00
-96.00,208.50,-289.50
-102.00,217.50,-289.50
-73.50,222.00,-301.50
-49.50,211.50,-298.50
-31.50,220.50,-298.50
-4.50,217.50,-297.00
6.00,219.00,-300.00
22.50,216.00,-289.50
52.50,222.00,-292.50
81.00,226.50,-282.00
82.50,211.50,-279.00
84.00,222.00,-274.50
133.50,225.00,-261.00
144.00,225.00,-256.50
154.50,229.50,-249.00
165.00,223.50,-241.50
184.50,223.50,-234.00
186.00,229.50,-222.00
205.50,232.50,-208.50
220.50,231.00,-186.00
226.50,226.50,-181.50
243.00,238.50,-142.50
262.50,235.50,-114.00
265.50,246.00,-97.50
274.50,232.50,-90.00
265.50,238.50,-88.50
270.00,244.50,-93.00
274.50,237.00,-94.50
279.00,241.50,-67.50
285.00,246.00,-46.50
277.50,238.50,-42.00
288.00,246.00,-42.00
277.50,241.50,-40.50
285.00,241.50,-19.50
282.00,246.00,-3.00
280.50,247.50,15.00
277.50,253.50,30.00
283.50,255.00,48.00
273.00,256.50,73.50
267.00,253.50,93.00
250.50,261.00,124.50
258.00,264.00,118.50
252.00,,127.50
232.50,276.00,153.00
225.00,265.50,181.50
199.50,279.00,202.50
192.00,270.00,204.00
172.50,271.50,222.00
154.50,276.00,235.50
141.00,,250.50
135.00,282.00,253.50
117.00,283.50,259.50
102.00,286.50,267.00
78.00,282.00,277.50
48.00,282.00,288.00
34.50,286.50,291.00
12.00,286.50,285.00
4.50,285.00,294.00
-7.50,288.00,285.00
-22.50,,288.00
-27.00,280.50,289.50
-48.00,285.00,288.00
-52.50,279.00,289.50
-61.50,274.50,292.50
-46.50,283.50,288.00
-52.50,280.50,291.00
-76.50,282.00,288.00
-82.50,,288.00
-85.50,286.50,289.50
-79.50,,292.50
-108.00,,280.50
-130.50,282.00,273.00
-156.00,277.50,268.50
-181.50,277.50,252.00
-210.00,280.50,240.00
-229.50,268.50,219.00
-250.50,276.00,201.00
-270.00,268.50,178.50
-282.00,262.50,154.50
-283.50,270.00,160.50
-289.50,267.00,141.00
-283.50,265.50,139.50
-300.00,267.00,124.50
-306.00,261.00,97.50
-324.00,,81.00
-318.00,255.00,15.00
-322.50,252.00,-36.00
-306.00,249.00,-70.50
-298.50,241.50,-109.50
-283.50,243.00,-135.00
-276.00,235.50,-168.00
-258.00,232.50,-186.00
-264.00,241.50,-184.50
-234.00,228.00,-213.00
-207.00,226.50,-240.00
-171.00,220.50,-255.00
-145.50,225.00,-273.00
-118.50,226.50,-280.50
-78.00,223.50,-298.50
-49.50,220.50,-297.00
-15.00,219.00,-297.00
16.50,220.50,-298.50
51.00,219.00,-286.50
88.50,220.50,-277.50
100.50,217.50,-274.50
99.00,216.00,-279.00
90.00,219.00,-282.00
37.50,220.50,-298.50
-22.50,219.00,-300.00
-87.00,214.50,-291.00
-157.50,,-264.00
-228.00,223.50,-226.50
-282.00,229.50,-153.00
-309.00,,-93.00
-315.00,,-78.00
-325.50,249.00,4.50
-307.50,262.50,87.00
-289.50,265.50,141.00
-240.00,268.50,208.50
-229.50,273.00,219.00
-177.00,270.00,250.50
-126.00,277.50,274.50
-123.00,280.50,274.50
-67.50,282.00,292.50
3.00,276.00,295.50
66.00,285.00,283.50
120.00,280.50,262.50
139.50,273.00,252.00
183.00,274.50,229.50
229.50,267.00,177.00
237.00,262.50,160.50
271.50,259.50,97.50
283.50,249.00,60.00
291.00,241.50,-13.50
273.00,235.50,-85.50
238.50,226.50,-178.50
220.50,223.50,-205.50
172.50,220.50,-237.00
112.50,213.00,-268.50
13.50,211.50,-298.50
-87.00,214.50,-289.50
-186.00,217.50,-249.00
-219.00,225.00,-232.50
-232.50,228.00,-213.00
-294.00,232.50,-129.00
-321.00,250.50,-67.50
-316.50,249.00,-30.00
-325.50,252.00,27.00
-306.00,267.00,118.50
-271.50,276.00,172.50
-202.50,270.00,228.00
-142.50,277.50,270.00
-130.50,274.50,279.00
-22.50,283.50,292.50
16.50,276.00,294.00
