Mag X,Mag Y,Mag Z
154.50,315.00,-190.50
114.00,324.00,-213.00
69.00,325.50,-234.00
24.00,321.00,-238.50
-16.50,327.00,-243.00
-22.50,321.00,-237.00
-25.50,327.00,-238.50
-28.50,322.50,-247.50
-31.50,,-244.50
-63.00,325.50,-238.50
-111.00,324.00,-226.50
-147.00,330.00,-214.50
-177.00,321.00,-192.00
-213.00,331.50,-153.00
-249.00,331.50,-109.50
-271.50,,-51.00
-279.00,,-9.00
-285.00,334.50,43.50
-268.50,333.00,97.50
-262.50,331.50,132.00
-240.00,331.50,166.50
-216.00,328.50,186.00
-201.00,330.00,208.50
-160.50,328.50,238.50
-129.00,325.50,253.50
-91.50,331.50,274.50
-30.00,325.50,277.50
15.00,331.50,277.50
64.50,324.00,274.50
114.00,324.00,253.50
145.50,315.00,232.50
187.50,310.50,189.00
235.50,316.50,133.50
253.50,313.50,91.50
259.50,318.00,9.00
252.00,318.00,-48.00
226.50,318.00,-105.00
211.50,315.00,-129.00
160.50,318.00,-183.00
109.50,318.00,-222.00
45.00,318.00,-237.00
-33.00,321.00,-240.00
-42.00,319.50,-238.50
-43.50,319.50,-241.50
-88.50,319.50,-231.00
-123.00,321.00,-222.00
-165.00,324.00,-196.50
-172.50,321.00,-190.50
-213.00,319.50,-160.50
-255.00,318.00,-99.00
-270.00,328.50,-58.50
-273.00,330.00,-24.00
-280.50,327.00,4.50
-292.50,334.50,39.00
-282.00,327.00,61.50
-273.00,331.50,114.00
-241.50,321.00,162.00
-219.00,321.00,193.50
-195.00,333.00,220.50
-153.00,330.00,244.50
-78.00,,271.50
-7.50,327.00,274.50
18.00,319.50,280.50
10.50,322.50,279.00
22.50,324.00,283.50
43.50,,273.00
96.00,321.00,258.00
129.00,322.50,243.00
168.00,318.00,213.00
192.00,321.00,186.00
217.50,316.50,157.50
232.50,318.00,138.00
243.00,321.00,106.50
249.00,318.00,78.00
252.00,313.50,39.00
262.50,318.00,12.00
256.50,325.50,-15.00
250.50,312.00,-46.50
241.50,316.50,-69.00
226.50,312.00,-118.50
186.00,316.50,-160.50
154.50,,-198.00
120.00,,-214.50
81.00,321.00,-223.50
46.50,325.50,-238.50
57.00,324.00,-226.50
48.00,319.50,-237.00
51.00,324.00,-234.00
-1.50,318.00,-247.50
-72.00,327.00,
-112.50,321.00,-225.00
-148.50,322.50,-205.50
-181.50,328.50,-181.50
-226.50,328.50,-139.50
-246.00,327.00,-106.50
-274.50,334.50,-54.00
-277.50,336.00,13.50
-274.50,336.00,84.00
-270.00,331.50,76.50
-267.00,328.50,105.00
-264.00,322.50,121.50
-255.00,336.00,141.00
-252.00,336.00,150.00
-249.00,,157.50
-238.50,333.00,171.00
-226.50,330.00,172.50
-225.00,333.00,183.00
-219.00,334.50,187.50
-208.50,327.00,190.50
-205.50,328.50,195.00
-186.00,328.50,225.00
-156.00,328.50,237.00
-127.50,325.50,255.00
-87.00,325.50,271.50
-43.50,327.00,282.00
-7.50,328.50,277.50
9.00,330.00,276.00
46.50,324.00,271.50
58.50,322.50,264.00
105.00,321.00,253.50
109.50,324.00,250.50
79.50,325.50,261.00
58.50,319.50,265.50
0.00,330.00,273.00
-40.50,327.00,274.50
-100.50,334.50,261.00
-148.50,325.50,247.50
-199.50,324.00,201.00
-229.50,334.50,172.50
-252.00,328.50,142.50
-270.00,331.50,96.00
-283.50,334.50,60.00
-276.00,327.00,27.00
-277.50,328.50,-13.50
-261.00,330.00,-64.50
-255.00,,-96.00
-232.50,336.00,-129.00
-220.50,321.00,-145.50
-216.00,328.50,-141.00
-184.50,328.50,-186.00
-120.00,321.00,-217.50
-36.00,328.50,-241.50
4.50,322.50,-238.50
48.00,316.50,-232.50
82.50,322.50,-223.50
93.00,,-223.50
85.50,315.00,-225.00
135.00,318.00,-199.50
184.50,318.00,-169.50
205.50,,-130.50
222.00,319.50,-102.00
241.50,313.50,-79.50
247.50,,-58.50
255.00,315.00,-28.50
255.00,,12.00
259.50,312.00,40.50
253.50,,
234.00,313.50,114.00
219.00,,147.00
217.50,,159.00
208.50,315.00,162.00
184.50,313.50,196.50
166.50,322.50,217.50
144.00,321.00,235.50
123.00,324.00,240.00
121.50,321.00,243.00
87.00,319.50,258.00
67.50,328.50,264.00
51.00,322.50,271.50
37.50,321.00,267.00
6.00,324.00,274.50
-27.00,325.50,280.50
-52.50,327.00,271.50
-79.50,336.00,268.50
-111.00,325.50,264.00
-114.00,328.50,258.00
-129.00,331.50,247.50
-157.50,331.50,238.50
-189.00,334.50,214.50
-208.50,339.00,198.00
-247.50,333.00,
-273.00,325.50,
-274.50,327.00,-1.50
-270.00,331.50,-46.50
-258.00,328.50,-96.00
-207.00,328.50,-163.50
-136.50,322.50,-217.50
-66.00,327.00,-238.50
-39.00,321.00,-243.00
-21.00,327.00,-240.00
-19.50,,-235.50
-18.00,322.50,-237.00
-15.00,321.00,-238.50
-19.50,328.50,-240.00
-16.50,325.50,-243.00
-22.50,321.00,-244.50
-22.50,325.50,-232.50
-24.00,318.00,-243.00
-19.50,315.00,-240.00
-25.50,,-241.50
-24.00,318.00,-243.00
-27.00,327.00,-240.00
-21.00,321.00,-238.50
-16.50,318.00,-241.50
-25.50,321.00,-243.00
-25.50,321.00,-243.00
-16.50,322.50,-238.50
-27.00,327.00,-246.00
-16.50,321.00,-243.00
-19.50,324.00,-243.00
-27.00,328.50,-241.50
-16.50,325.50,-241.50
-15.00,319.50,
-27.00,319.50,-240.00
-22.50,325.50,-240.00
-28.50,324.00,-244.50
-12.00,328.50,-243.00
-25.50,322.50,-246.00
-21.00,328.50,-241.50
